YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,3,30,14,723.5,36.84,11.5,7.96
2024,3,30,15,548.55,36.02,11.15,7.76
2024,3,30,16,320.45,34.69,11.19,7.3
2024,3,30,17,99.72,32.21,12.22,5.34
2024,3,30,18,0.0,27.9,15.29,3.73
2024,3,30,19,0.0,26.48,16.32,3.8
2024,3,30,20,0.0,25.4,17.27,3.94
2024,3,30,21,0.0,24.54,18.18,4.1
2024,3,30,22,0.0,23.77,19.15,4.34
2024,3,30,23,0.0,23.13,20.01,4.65
2024,3,31,0,0.0,22.39,21.09,4.62
2024,3,31,1,0.0,21.5,22.5,4.3
2024,3,31,2,0.0,20.75,24.06,3.98
2024,3,31,3,0.0,20.21,25.78,3.73
2024,3,31,4,0.0,19.67,27.81,3.48
2024,3,31,5,0.0,19.25,29.81,3.38
2024,3,31,6,82.25,21.19,27.69,4.41
2024,3,31,7,292.23,24.23,24.17,4.78
2024,3,31,8,544.47,29.02,20.21,4.71
2024,3,31,9,747.05,32.07,17.98,4.66
2024,3,31,10,893.78,33.37,16.35,4.6
2024,3,31,11,999.1,34.56,14.89,4.98
2024,3,31,12,999.15,35.29,13.86,5.4
2024,3,31,13,925.97,35.52,13.32,5.84
2024,3,31,14,778.92,35.22,13.24,6.07
2024,3,31,15,572.4,34.47,13.54,5.83
2024,3,31,16,340.95,33.29,14.24,5.29
2024,3,31,17,109.53,30.83,16.34,3.56
2024,3,31,18,0.0,26.85,20.45,3.1
2024,3,31,19,0.0,25.69,21.63,3.26
2024,3,31,20,0.0,24.68,22.73,3.32
2024,3,31,21,0.0,23.67,23.89,3.3
2024,3,31,22,0.0,22.79,25.02,3.3
2024,3,31,23,0.0,22.03,26.2,3.31
2024,4,1,0,0.0,21.4,27.52,3.39
2024,4,1,1,0.0,20.8,29.16,3.46
2024,4,1,2,0.0,20.32,31.18,3.57
2024,4,1,3,0.0,20.12,33.79,3.77
2024,4,1,4,0.0,19.88,37.49,3.76
2024,4,1,5,0.0,19.01,43.24,3.28
2024,4,1,6,74.72,20.55,42.3,4.06
2024,4,1,7,289.02,23.42,37.07,3.37
2024,4,1,8,521.95,28.76,25.33,2.56
2024,4,1,9,687.03,31.59,21.07,3.79
2024,4,1,10,836.97,33.18,19.4,4.85
2024,4,1,11,906.42,34.33,18.18,5.99
2024,4,1,12,908.85,35.07,17.27,6.86
2024,4,1,13,833.17,35.22,16.82,7.36
2024,4,1,14,685.72,34.54,16.89,7.46
2024,4,1,15,528.72,33.57,16.97,7.16
2024,4,1,16,305.77,32.22,17.39,6.74
2024,4,1,17,92.57,30.54,17.94,5.76
2024,4,1,18,0.0,27.76,19.27,4.23
2024,4,1,19,0.0,26.28,18.87,4.57
2024,4,1,20,0.0,25.31,18.56,4.68
2024,4,1,21,0.0,24.58,18.99,4.48
2024,4,1,22,0.0,24.01,19.55,4.11
2024,4,1,23,0.0,23.58,20.05,3.68
2024,4,2,0,0.0,22.93,20.79,3.16
2024,4,2,1,0.0,22.15,21.67,2.77
2024,4,2,2,0.0,21.6,22.28,2.6
2024,4,2,3,0.0,21.03,22.88,2.5
2024,4,2,4,0.0,20.95,22.81,2.23
2024,4,2,5,0.0,21.32,22.13,1.84
2024,4,2,6,77.03,22.84,20.24,1.28
2024,4,2,7,267.33,25.92,16.75,0.73
2024,4,2,8,496.75,30.32,12.97,2.2
2024,4,2,9,730.22,33.09,11.18,4.04
2024,4,2,10,876.9,34.53,10.29,4.39
2024,4,2,11,966.83,35.73,9.59,4.58
2024,4,2,12,963.92,36.5,9.14,4.85
2024,4,2,13,889.17,36.85,8.85,5.1
2024,4,2,14,746.45,36.69,8.8,5.21
2024,4,2,15,547.42,36.11,9.0,5.18
2024,4,2,16,316.52,34.97,9.56,4.85
2024,4,2,17,95.1,32.13,11.4,3.05
2024,4,2,18,0.0,28.66,14.07,2.98
2024,4,2,19,0.0,27.36,15.18,3.12
2024,4,2,20,0.0,26.26,16.21,3.12
2024,4,2,21,0.0,25.19,17.33,2.97
2024,4,2,22,0.0,24.24,18.34,2.85
2024,4,2,23,0.0,23.36,19.28,2.79
2024,4,3,0,0.0,22.79,19.89,2.65
2024,4,3,1,0.0,22.47,20.23,2.47
2024,4,3,2,0.0,21.37,21.51,2.46
2024,4,3,3,0.0,20.3,22.91,2.66
2024,4,3,4,0.0,19.66,23.78,2.74
2024,4,3,5,0.0,19.37,24.15,2.83
2024,4,3,6,65.95,21.65,20.93,3.08
2024,4,3,7,236.57,24.78,17.29,3.93
2024,4,3,8,389.1,29.16,15.24,3.81
2024,4,3,9,605.3,32.68,16.22,3.57
2024,4,3,10,644.8,34.05,16.74,3.72
2024,4,3,11,785.6,34.48,17.55,4.08
2024,4,3,12,913.4,34.64,18.28,4.34
2024,4,3,13,787.88,34.57,18.83,4.51
2024,4,3,14,560.12,34.63,18.9,4.49
2024,4,3,15,390.2,34.0,19.51,4.25
2024,4,3,16,220.85,33.12,20.37,3.81
2024,4,3,17,67.62,31.16,22.72,2.32
2024,4,3,18,0.0,28.7,26.1,2.24
2024,4,3,19,0.0,28.12,27.01,2.07
2024,4,3,20,0.0,27.41,28.13,2.1
2024,4,3,21,0.0,26.75,29.2,2.16
2024,4,3,22,0.0,26.16,30.18,2.17
2024,4,3,23,0.0,25.44,31.4,2.33
2024,4,4,0,0.0,24.72,32.71,2.39
2024,4,4,1,0.0,24.25,33.58,2.32
2024,4,4,2,0.0,23.71,34.62,2.28
2024,4,4,3,0.0,23.23,35.63,2.23
2024,4,4,4,0.0,22.9,36.4,2.06
2024,4,4,5,0.0,22.61,37.12,1.93
2024,4,4,6,89.32,23.85,34.57,1.63
2024,4,4,7,309.3,26.85,29.03,1.77
2024,4,4,8,519.9,31.37,21.77,1.84
2024,4,4,9,695.88,33.97,18.21,2.3
2024,4,4,10,841.1,35.36,16.56,2.65
2024,4,4,11,691.6,36.63,15.23,2.97
2024,4,4,12,692.03,37.45,14.44,3.25
2024,4,4,13,628.62,37.57,14.31,3.54
2024,4,4,14,353.2,36.79,15.16,4.23
2024,4,4,15,245.88,35.78,16.47,4.83
2024,4,4,16,174.57,34.46,18.22,5.04
2024,4,4,17,47.0,32.92,20.27,4.12
2024,4,4,18,0.0,30.67,23.14,3.07
2024,4,4,19,0.0,29.18,24.96,3.02
2024,4,4,20,0.0,27.95,26.29,2.9
2024,4,4,21,0.0,26.89,27.28,2.86
2024,4,4,22,0.0,26.41,27.35,2.79
2024,4,4,23,0.0,25.86,27.36,2.67
2024,4,5,0,0.0,25.53,26.95,2.32
2024,4,5,1,0.0,25.55,26.06,1.66
2024,4,5,2,0.0,25.09,26.35,0.85
2024,4,5,3,0.0,24.65,27.19,0.82
2024,4,5,4,0.0,23.97,28.89,1.3
2024,4,5,5,0.0,22.97,31.53,2.51
2024,4,5,6,31.9,24.14,29.46,5.25
2024,4,5,7,162.85,25.92,26.06,7.29
2024,4,5,8,282.65,27.32,25.58,8.59
2024,4,5,9,467.05,27.45,29.18,8.82
2024,4,5,10,626.55,27.58,32.5,8.0
2024,4,5,11,740.12,28.18,32.94,6.37
2024,4,5,12,701.8,28.7,32.53,4.53
2024,4,5,13,475.83,29.39,31.42,2.96
2024,4,5,14,348.62,30.47,29.05,2.11
2024,4,5,15,252.1,31.21,27.23,2.36
2024,4,5,16,133.5,30.85,27.52,3.02
2024,4,5,17,43.22,29.21,30.48,3.53
2024,4,5,18,0.0,26.51,36.81,3.49
2024,4,5,19,0.0,25.22,40.7,3.19
2024,4,5,20,0.0,24.29,43.64,2.75
2024,4,5,21,0.0,23.65,46.14,2.47
2024,4,5,22,0.0,23.13,48.9,2.4
2024,4,5,23,0.0,22.69,51.42,2.31
2024,4,6,0,0.0,22.31,52.93,2.23
2024,4,6,1,0.0,22.12,53.17,2.15
2024,4,6,2,0.0,22.22,52.36,2.03
2024,4,6,3,0.0,22.11,52.31,1.97
2024,4,6,4,0.0,21.82,53.14,1.95
2024,4,6,5,0.0,21.43,54.87,1.95
2024,4,6,6,76.65,22.51,51.97,2.11
2024,4,6,7,273.4,24.43,44.78,2.27
2024,4,6,8,502.38,29.25,28.12,1.72
2024,4,6,9,677.58,32.0,22.32,0.95
2024,4,6,10,833.05,33.71,20.44,0.43
2024,4,6,11,943.17,35.07,18.99,0.03
2024,4,6,12,960.78,35.68,18.16,0.36
2024,4,6,13,824.53,36.05,17.42,0.76
2024,4,6,14,706.08,35.56,17.43,1.31
2024,4,6,15,524.33,34.72,17.67,1.92
2024,4,6,16,317.6,33.91,17.61,2.49
2024,4,6,17,85.15,32.43,17.85,2.42
2024,4,6,18,0.0,29.11,19.39,2.7
2024,4,6,19,0.0,27.46,18.51,3.35
2024,4,6,20,0.0,26.08,18.04,3.63
2024,4,6,21,0.0,24.87,18.56,3.58
2024,4,6,22,0.0,23.86,19.35,3.41
2024,4,6,23,0.0,23.07,20.08,3.27
2024,4,7,0,0.0,22.45,20.73,3.21
2024,4,7,1,0.0,21.89,21.33,3.21
2024,4,7,2,0.0,21.4,21.85,3.2
2024,4,7,3,0.0,20.96,22.26,3.17
2024,4,7,4,0.0,20.61,22.5,3.08
2024,4,7,5,0.0,20.38,22.57,2.91
2024,4,7,6,101.55,22.75,19.37,2.36
2024,4,7,7,314.27,26.91,14.9,2.69
2024,4,7,8,556.2,31.35,12.38,1.59
2024,4,7,9,764.7,33.92,11.67,2.02
2024,4,7,10,915.8,35.38,10.55,2.59
2024,4,7,11,997.3,36.5,9.41,3.09
2024,4,7,12,998.55,37.19,8.49,3.55
2024,4,7,13,923.88,37.47,7.8,3.97
2024,4,7,14,781.28,37.28,7.4,4.38
2024,4,7,15,584.1,36.6,7.25,4.58
2024,4,7,16,317.25,35.41,7.44,4.6
2024,4,7,17,104.1,32.58,8.84,3.2
2024,4,7,18,0.0,27.82,11.95,3.25
2024,4,7,19,0.0,26.43,13.11,3.39
2024,4,7,20,0.0,25.47,14.27,3.33
2024,4,7,21,0.0,24.79,15.4,3.16
2024,4,7,22,0.0,24.4,16.32,2.9
2024,4,7,23,0.0,24.26,17.02,2.63
2024,4,8,0,0.0,24.22,17.46,2.34
2024,4,8,1,0.0,24.51,17.41,2.02
2024,4,8,2,0.0,24.67,17.43,1.71
2024,4,8,3,0.0,24.25,18.03,1.87
2024,4,8,4,0.0,23.24,19.32,2.37
2024,4,8,5,0.0,22.18,20.67,2.82
2024,4,8,6,105.28,24.1,18.57,2.76
2024,4,8,7,353.62,29.1,13.81,4.08
2024,4,8,8,592.88,33.35,11.54,2.83
2024,4,8,9,796.4,35.85,10.41,2.83
2024,4,8,10,936.12,37.23,9.58,3.05
2024,4,8,11,992.58,38.26,8.94,3.19
2024,4,8,12,990.85,38.92,8.44,3.44
2024,4,8,13,899.72,39.13,8.19,3.71
2024,4,8,14,741.22,38.97,8.14,3.89
2024,4,8,15,544.33,38.33,8.33,3.91
2024,4,8,16,322.02,37.18,8.85,3.74
2024,4,8,17,107.93,34.39,10.71,2.37
2024,4,8,18,0.0,31.1,13.03,2.34
2024,4,8,19,0.0,30.5,13.42,2.11
2024,4,8,20,0.0,30.12,13.62,1.69
2024,4,8,21,0.0,29.82,13.74,1.12
2024,4,8,22,0.0,29.16,14.09,0.47
2024,4,8,23,0.0,28.36,14.59,0.14
2024,4,9,0,0.0,27.06,15.57,0.67
2024,4,9,1,0.0,25.62,16.76,0.95
2024,4,9,2,0.0,24.68,17.62,1.1
2024,4,9,3,0.0,23.94,18.37,1.16
2024,4,9,4,0.0,23.34,19.0,1.34
2024,4,9,5,0.0,22.69,19.77,1.6
2024,4,9,6,98.7,23.53,18.91,1.91
2024,4,9,7,307.85,25.49,16.73,3.05
2024,4,9,8,539.95,27.31,14.87,3.48
2024,4,9,9,710.2,29.6,13.17,3.8
2024,4,9,10,834.12,32.62,11.59,4.19
2024,4,9,11,831.0,34.92,10.52,3.83
2024,4,9,12,853.4,36.72,9.54,2.94
2024,4,9,13,727.35,38.02,8.65,2.06
2024,4,9,14,549.33,38.37,8.21,1.77
2024,4,9,15,353.75,37.98,8.19,1.76
2024,4,9,16,197.95,37.02,8.53,1.5
2024,4,9,17,63.12,34.86,10.46,0.94
2024,4,9,18,0.0,32.5,11.5,1.33
2024,4,9,19,0.0,31.31,11.98,1.69
2024,4,9,20,0.0,29.93,12.83,2.06
2024,4,9,21,0.0,28.47,13.8,2.63
2024,4,9,22,0.0,27.0,14.91,3.16
2024,4,9,23,0.0,25.91,15.93,3.48
2024,4,10,0,0.0,25.26,16.64,3.55
2024,4,10,1,0.0,24.57,17.54,3.52
2024,4,10,2,0.0,24.08,18.37,3.49
2024,4,10,3,0.0,23.79,19.16,3.43
2024,4,10,4,0.0,23.5,20.36,3.39
2024,4,10,5,0.0,23.29,21.88,3.4
2024,4,10,6,64.32,24.52,21.88,4.28
2024,4,10,7,203.85,26.31,21.22,4.59
2024,4,10,8,358.12,30.14,19.72,5.29
2024,4,10,9,591.3,34.25,19.23,7.38
2024,4,10,10,657.78,36.28,18.84,7.16
2024,4,10,11,825.67,37.83,17.53,6.86
2024,4,10,12,767.47,38.75,16.0,6.54
2024,4,10,13,676.0,39.01,15.0,6.35
2024,4,10,14,544.75,38.62,14.57,5.82
2024,4,10,15,319.95,37.7,15.14,5.3
2024,4,10,16,187.27,36.23,17.39,5.08
2024,4,10,17,53.5,33.46,24.0,5.78
2024,4,10,18,0.0,29.25,37.15,6.71
2024,4,10,19,0.0,26.86,47.64,6.2
2024,4,10,20,0.0,25.77,52.55,4.99
2024,4,10,21,0.0,25.0,55.66,3.99
2024,4,10,22,0.0,24.26,58.57,3.41
2024,4,10,23,0.0,23.58,61.25,3.37
2024,4,11,0,0.0,22.83,64.28,3.35
2024,4,11,1,0.0,22.26,66.81,3.51
2024,4,11,2,0.0,21.68,69.74,3.39
2024,4,11,3,0.0,21.24,72.34,3.2
2024,4,11,4,0.0,20.96,74.48,3.03
2024,4,11,5,1.62,20.7,76.48,2.92
2024,4,11,6,82.6,22.32,69.07,4.19
2024,4,11,7,255.82,25.51,53.39,4.96
2024,4,11,8,429.38,30.16,34.74,7.73
2024,4,11,9,603.03,33.38,27.81,7.55
2024,4,11,10,748.95,35.95,22.63,6.64
2024,4,11,11,969.58,37.82,18.81,5.73
2024,4,11,12,966.28,38.91,16.06,5.05
2024,4,11,13,836.38,39.28,14.33,4.56
2024,4,11,14,506.62,39.01,13.34,4.19
2024,4,11,15,256.1,38.18,13.21,3.89
2024,4,11,16,138.07,36.99,13.7,3.61
2024,4,11,17,53.95,34.68,15.72,2.39
2024,4,11,18,0.0,31.19,19.61,2.5
2024,4,11,19,0.0,30.14,20.78,2.5
2024,4,11,20,0.0,29.54,20.74,2.43
2024,4,11,21,0.0,28.93,20.65,2.52
2024,4,11,22,0.0,28.18,21.04,2.74
2024,4,11,23,0.0,27.38,21.74,3.03
2024,4,12,0,0.0,26.66,22.93,3.3
2024,4,12,1,0.0,25.96,25.12,3.44
2024,4,12,2,0.0,25.14,27.62,3.32
2024,4,12,3,0.0,24.28,30.38,3.11
2024,4,12,4,0.0,23.66,32.59,2.93
2024,4,12,5,1.9,23.24,34.96,2.83
2024,4,12,6,93.75,25.36,32.57,2.63
2024,4,12,7,285.33,28.39,27.83,3.15
2024,4,12,8,499.4,32.79,20.79,3.52
2024,4,12,9,680.92,34.87,18.9,4.03
2024,4,12,10,800.53,36.29,18.1,4.26
2024,4,12,11,810.08,37.42,17.39,4.3
2024,4,12,12,793.28,38.1,16.91,4.24
2024,4,12,13,764.0,38.31,16.63,4.04
2024,4,12,14,654.22,37.93,16.73,3.66
2024,4,12,15,458.98,36.93,17.31,3.33
2024,4,12,16,261.27,35.8,18.05,3.11
2024,4,12,17,91.32,34.04,20.39,2.17
2024,4,12,18,0.0,31.51,23.32,2.38
2024,4,12,19,0.0,30.55,23.94,2.67
2024,4,12,20,0.0,29.65,24.71,2.87
2024,4,12,21,0.0,28.67,25.84,3.01
2024,4,12,22,0.0,27.44,27.72,3.18
2024,4,12,23,0.0,26.44,29.92,3.15
2024,4,13,0,0.0,25.48,32.41,3.06
2024,4,13,1,0.0,24.58,34.73,2.99
2024,4,13,2,0.0,23.68,37.02,2.85
2024,4,13,3,0.0,23.09,39.02,2.65
2024,4,13,4,0.0,22.8,41.0,2.45
2024,4,13,5,3.75,22.59,43.74,2.36
2024,4,13,6,58.15,24.63,41.64,3.02
2024,4,13,7,199.15,27.59,37.56,3.83
2024,4,13,8,344.2,31.35,32.52,4.3
2024,4,13,9,497.92,33.8,27.93,4.32
2024,4,13,10,535.1,35.22,25.12,4.5
2024,4,13,11,734.7,35.71,23.88,4.87
2024,4,13,12,729.35,36.18,22.89,5.14
2024,4,13,13,563.38,36.75,21.91,5.07
2024,4,13,14,344.33,37.04,21.25,4.89
2024,4,13,15,111.8,36.43,21.53,4.6
2024,4,13,16,82.6,35.4,22.36,4.17
2024,4,13,17,20.52,33.97,24.02,3.11
2024,4,13,18,0.0,31.53,28.23,2.28
2024,4,13,19,0.0,30.76,30.14,2.36
2024,4,13,20,0.0,30.21,31.99,2.31
2024,4,13,21,0.0,29.63,34.34,2.19
2024,4,13,22,0.0,28.95,36.64,1.93
2024,4,13,23,0.0,28.22,38.41,1.6
2024,4,14,0,0.0,27.49,40.11,1.51
2024,4,14,1,0.0,26.39,43.08,1.55
2024,4,14,2,0.0,25.62,45.56,1.52
2024,4,14,3,0.0,25.07,47.23,1.41
2024,4,14,4,0.0,24.49,48.61,1.37
2024,4,14,5,2.6,24.11,49.45,1.25
2024,4,14,6,50.45,25.33,46.01,0.98
2024,4,14,7,165.0,28.01,37.79,0.61
2024,4,14,8,305.0,31.06,29.89,2.97
2024,4,14,9,510.52,32.59,26.86,3.74
2024,4,14,10,693.3,33.68,24.97,4.12
2024,4,14,11,833.55,34.35,23.93,4.34
2024,4,14,12,776.0,35.12,22.91,4.48
2024,4,14,13,754.55,35.54,22.5,4.37
2024,4,14,14,608.38,35.27,23.03,4.05
2024,4,14,15,354.27,34.62,24.14,3.71
2024,4,14,16,204.05,33.9,25.47,3.49
2024,4,14,17,67.3,32.64,28.37,2.57
2024,4,14,18,2.88,30.85,32.62,2.53
2024,4,14,19,0.0,30.25,34.61,3.43
2024,4,14,20,0.0,29.42,38.18,4.07
2024,4,14,21,0.0,28.46,42.05,3.7
2024,4,14,22,0.0,27.48,45.94,2.84
2024,4,14,23,0.0,26.72,49.24,2.43
2024,4,15,0,0.0,26.12,52.2,2.66
2024,4,15,1,0.0,25.67,54.94,3.07
2024,4,15,2,0.0,25.18,58.0,3.18
2024,4,15,3,0.0,24.55,61.88,2.49
2024,4,15,4,0.0,23.98,65.61,1.61
2024,4,15,5,3.4,23.55,68.43,0.8
2024,4,15,6,81.12,23.95,66.52,0.55
2024,4,15,7,221.12,25.63,58.06,0.75
2024,4,15,8,364.6,27.73,48.97,1.18
2024,4,15,9,466.08,29.81,41.8,2.05
2024,4,15,10,652.22,31.79,35.22,3.3
2024,4,15,11,609.28,33.73,30.1,4.5
2024,4,15,12,689.4,35.05,27.56,5.39
2024,4,15,13,631.7,35.42,27.08,6.23
2024,4,15,14,638.62,35.24,27.5,6.66
2024,4,15,15,446.4,34.04,29.35,6.39
2024,4,15,16,257.98,32.84,31.27,5.64
2024,4,15,17,79.62,31.97,32.75,5.35
2024,4,15,18,3.15,30.0,36.85,3.68
2024,4,15,19,0.0,28.8,39.73,3.0
2024,4,15,20,0.0,28.01,41.77,2.92
2024,4,15,21,0.0,27.13,44.17,3.14
2024,4,15,22,0.0,26.68,45.66,3.34
2024,4,15,23,0.0,26.02,47.74,3.47
2024,4,16,0,0.0,25.38,49.86,3.74
2024,4,16,1,0.0,24.7,52.01,3.47
2024,4,16,2,0.0,23.82,54.86,2.87
2024,4,16,3,0.0,23.06,57.53,2.42
2024,4,16,4,0.0,22.36,60.09,2.19
2024,4,16,5,4.3,22.1,61.0,2.02
2024,4,16,6,110.07,23.95,54.47,2.44
2024,4,16,7,323.95,27.04,44.63,2.48
2024,4,16,8,555.78,29.77,37.44,2.82
2024,4,16,9,762.12,31.56,33.28,3.41
2024,4,16,10,885.03,32.63,30.61,3.66
2024,4,16,11,942.85,33.89,27.72,4.24
2024,4,16,12,960.97,35.25,24.5,4.9
2024,4,16,13,897.8,35.68,22.49,5.49
2024,4,16,14,766.9,35.15,21.73,5.91
2024,4,16,15,582.47,35.13,20.77,6.07
2024,4,16,16,338.98,34.34,21.22,6.15
2024,4,16,17,122.38,32.74,23.33,5.85
2024,4,16,18,3.78,29.83,28.82,4.06
2024,4,16,19,0.0,28.61,32.19,4.71
2024,4,16,20,0.0,27.87,34.62,5.5
2024,4,16,21,0.0,27.14,36.78,5.59
2024,4,16,22,0.0,26.82,38.12,5.53
2024,4,16,23,0.0,26.38,39.96,5.22
2024,4,17,0,0.0,25.81,42.27,4.69
2024,4,17,1,0.0,25.21,44.44,4.22
2024,4,17,2,0.0,24.14,47.61,3.68
2024,4,17,3,0.0,23.11,50.16,3.21
2024,4,17,4,0.0,22.58,50.28,3.2
2024,4,17,5,5.9,21.79,50.03,3.0
2024,4,17,6,122.3,23.91,40.98,3.9
2024,4,17,7,327.25,27.38,31.32,3.62
2024,4,17,8,546.85,31.3,25.03,4.51
2024,4,17,9,736.8,33.25,21.37,4.99
2024,4,17,10,843.42,34.74,18.11,5.54
2024,4,17,11,989.45,35.92,15.89,5.89
2024,4,17,12,957.53,36.41,14.98,6.41
2024,4,17,13,901.05,35.78,15.59,6.76
2024,4,17,14,709.42,34.91,16.65,6.64
2024,4,17,15,434.98,34.74,16.99,6.3
2024,4,17,16,257.75,34.52,17.42,6.01
2024,4,17,17,86.03,33.21,19.14,4.87
2024,4,17,18,2.85,29.46,24.78,3.24
2024,4,17,19,0.0,28.12,27.03,3.41
2024,4,17,20,0.0,27.36,28.65,3.56
2024,4,17,21,0.0,26.68,30.27,3.72
2024,4,17,22,0.0,26.17,31.64,3.74
2024,4,17,23,0.0,25.74,32.77,3.63
2024,4,18,0,0.0,25.13,34.16,3.46
2024,4,18,1,0.0,24.53,35.54,3.36
2024,4,18,2,0.0,23.97,36.85,3.25
2024,4,18,3,0.0,23.3,38.42,3.08
2024,4,18,4,0.0,22.79,39.62,2.89
2024,4,18,5,5.4,22.47,40.41,2.7
2024,4,18,6,121.38,25.17,34.52,2.6
2024,4,18,7,347.15,27.89,29.38,1.94
2024,4,18,8,575.35,32.04,22.78,1.75
2024,4,18,9,723.2,34.68,19.68,3.56
2024,4,18,10,897.83,36.34,18.07,4.45
2024,4,18,11,974.58,37.07,17.3,5.13
2024,4,18,12,937.85,36.83,17.52,5.77
2024,4,18,13,731.17,37.68,17.11,6.04
2024,4,18,14,580.25,37.73,17.75,6.25
2024,4,18,15,360.08,37.31,18.96,6.44
2024,4,18,16,213.62,36.29,20.77,6.4
2024,4,18,17,42.2,34.71,23.46,5.13
2024,4,18,18,1.1,32.14,28.53,3.46
2024,4,18,19,0.0,30.71,31.96,3.63
2024,4,18,20,0.0,30.0,33.92,3.55
2024,4,18,21,0.0,29.11,35.81,3.2
2024,4,18,22,0.0,28.47,36.93,3.67
2024,4,18,23,0.0,27.57,38.88,4.09
2024,4,19,0,0.0,26.27,41.92,4.16
2024,4,19,1,0.0,25.37,43.93,4.34
2024,4,19,2,0.0,24.63,45.31,3.81
2024,4,19,3,0.0,24.73,44.77,3.46
2024,4,19,4,0.0,24.29,45.56,2.99
2024,4,19,5,5.32,23.49,47.6,2.59
2024,4,19,6,110.35,25.56,42.26,3.07
2024,4,19,7,295.52,28.54,35.38,3.17
2024,4,19,8,507.75,32.11,28.72,5.13
2024,4,19,9,724.9,34.3,24.97,6.13
2024,4,19,10,870.5,36.08,21.48,7.13
2024,4,19,11,982.2,37.46,18.62,8.08
2024,4,19,12,980.4,38.28,16.89,8.94
2024,4,19,13,902.12,38.53,16.11,9.53
2024,4,19,14,767.78,38.32,15.71,9.79
2024,4,19,15,575.1,37.6,15.65,9.89
2024,4,19,16,347.6,36.35,16.09,9.7
2024,4,19,17,125.22,34.54,17.45,8.6
2024,4,19,18,4.18,31.69,20.82,6.19
2024,4,19,19,0.0,29.95,23.26,5.73
2024,4,19,20,0.0,28.75,24.99,5.72
2024,4,19,21,0.0,27.62,26.49,5.68
2024,4,19,22,0.0,26.5,28.08,5.32
2024,4,19,23,0.0,25.41,29.77,4.71
2024,4,20,0,0.0,24.32,31.81,3.97
2024,4,20,1,0.0,23.36,34.01,3.5
2024,4,20,2,0.0,22.55,36.43,3.22
2024,4,20,3,0.0,21.87,39.31,3.05
2024,4,20,4,0.0,21.26,42.93,2.88
2024,4,20,5,4.43,20.86,46.87,2.7
2024,4,20,6,137.88,23.34,43.19,3.45
2024,4,20,7,365.67,26.78,36.47,2.99
2024,4,20,8,593.4,31.38,24.53,3.58
2024,4,20,9,764.65,33.43,20.35,3.93
2024,4,20,10,861.3,34.63,18.47,4.33
2024,4,20,11,961.25,35.57,16.97,4.86
2024,4,20,12,920.65,36.15,16.04,5.28
2024,4,20,13,842.97,36.32,15.65,5.66
2024,4,20,14,617.42,36.05,15.8,6.02
2024,4,20,15,506.77,35.33,16.7,6.15
2024,4,20,16,300.77,34.03,18.52,6.0
2024,4,20,17,102.6,32.55,21.0,5.25
2024,4,20,18,4.43,29.97,25.81,3.62
2024,4,20,19,0.0,28.29,29.33,3.72
2024,4,20,20,0.0,27.32,31.65,3.94
2024,4,20,21,0.0,26.53,33.47,4.02
2024,4,20,22,0.0,25.7,35.34,3.89
2024,4,20,23,0.0,24.93,37.15,3.69
2024,4,21,0,0.0,24.34,38.73,3.55
2024,4,21,1,0.0,23.82,40.48,3.43
2024,4,21,2,0.0,23.43,42.08,3.1
2024,4,21,3,0.0,23.34,42.78,2.74
2024,4,21,4,0.0,23.24,43.26,2.5
2024,4,21,5,6.4,23.19,43.5,2.39
2024,4,21,6,73.4,25.22,38.44,3.02
2024,4,21,7,203.75,27.83,32.89,2.45
2024,4,21,8,357.0,31.85,25.05,0.39
2024,4,21,9,608.5,33.54,22.66,1.24
2024,4,21,10,710.62,34.95,20.92,2.23
2024,4,21,11,629.08,36.07,19.66,3.07
2024,4,21,12,658.72,36.88,18.79,3.8
2024,4,21,13,757.47,37.4,18.32,4.37
2024,4,21,14,691.67,37.43,18.39,4.52
2024,4,21,15,526.9,36.91,18.93,4.37
2024,4,21,16,318.85,35.96,19.94,4.09
2024,4,21,17,109.88,34.53,21.66,3.48
2024,4,21,18,4.62,31.55,26.96,2.1
2024,4,21,19,0.0,30.52,28.5,2.1
2024,4,21,20,0.0,29.62,29.8,2.17
2024,4,21,21,0.0,28.64,31.52,2.28
2024,4,21,22,0.0,27.87,33.42,2.31
2024,4,21,23,0.0,27.07,36.17,2.36
2024,4,22,0,0.0,26.35,39.29,2.69
2024,4,22,1,0.0,25.83,42.2,2.89
2024,4,22,2,0.0,25.64,43.84,2.94
2024,4,22,3,0.0,25.51,44.65,3.0
2024,4,22,4,0.0,25.34,45.21,3.01
2024,4,22,5,6.78,25.34,45.14,2.95
2024,4,22,6,144.73,26.92,41.11,3.66
2024,4,22,7,359.77,29.89,34.37,3.53
2024,4,22,8,584.4,32.34,29.31,2.59
2024,4,22,9,774.88,33.88,26.05,1.61
2024,4,22,10,912.5,34.95,23.53,1.98
2024,4,22,11,998.7,35.96,21.08,2.68
2024,4,22,12,875.28,36.82,18.97,3.11
2024,4,22,13,774.33,37.21,17.66,3.32
2024,4,22,14,675.12,37.08,17.26,3.42
2024,4,22,15,487.88,36.4,17.75,3.42
2024,4,22,16,296.85,35.5,18.91,3.47
2024,4,22,17,113.43,34.04,21.08,3.34
2024,4,22,18,4.78,32.12,24.87,2.16
2024,4,22,19,0.0,31.24,26.89,2.32
