Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,28930,-,-,-,27.05,75.75,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed
2008,10,12,5,30,0,0,12,9670,21,0.2
2008,10,12,6,30,0,0,13,9680,21,0.2
2008,10,12,7,30,110,168,15,9680,24,0.2
2008,10,12,8,30,180,424,15,9690,25,0.2
2008,10,12,9,30,223,557,18,9690,28,0.1
2008,10,12,10,30,243,636,21,9690,30,0.1
2008,10,12,11,30,258,674,18,9680,33,0.2
2008,10,12,12,30,260,679,18,9670,33,0.2
2008,10,12,13,30,251,655,17,9660,33,0.2
2008,10,12,14,30,232,599,18,9660,33,0.2
2008,10,12,15,30,197,499,18,9660,32,0.2
2008,10,12,16,30,140,326,17,9660,30,0.2
2008,10,12,17,30,41,59,18,9660,28,0.1
2008,10,12,18,30,0,0,18,9660,27,0.1
2008,10,12,19,30,0,0,18,9670,27,0.1
2008,10,12,20,30,0,0,19,9680,26,0
2008,10,12,21,30,0,0,18,9680,25,0
2008,10,12,22,30,0,0,18,9670,25,0
2008,10,12,23,30,0,0,16,9670,24,0.1
2008,10,13,0,30,0,0,15,9660,23,0.1
2008,10,13,1,30,0,0,14,9650,22,0.2
2008,10,13,2,30,0,0,13,9650,22,0.2
2008,10,13,3,30,0,0,12,9650,21,0.30000000000000004
2008,10,13,4,30,0,0,11,9650,21,0.30000000000000004
2008,10,13,5,30,0,0,11,9650,20,0.30000000000000004
2008,10,13,6,30,0,0,11,9660,20,0.30000000000000004
2008,10,13,7,30,103,218,13,9670,22,0.30000000000000004
2008,10,13,8,30,176,439,14,9670,24,0.30000000000000004
2008,10,13,9,30,218,562,16,9670,27,0.30000000000000004
2008,10,13,10,30,302,559,18,9670,29,0.2
2008,10,13,11,30,670,161,17,9660,31,0.30000000000000004
2008,10,13,12,30,260,680,16,9650,32,0.30000000000000004
2008,10,13,13,30,610,192,16,9640,32,0.30000000000000004
2008,10,13,14,30,251,570,17,9640,32,0.30000000000000004
2008,10,13,15,30,197,499,18,9640,31,0.2
2008,10,13,16,30,139,324,18,9640,29,0.2
2008,10,13,17,30,39,55,18,9650,27,0.2
2008,10,13,18,30,0,0,17,9650,27,0.1
2008,10,13,19,30,0,0,17,9660,26,0.1
2008,10,13,20,30,0,0,17,9660,25,0.1
2008,10,13,21,30,0,0,15,9660,25,0.1
2008,10,13,22,30,0,0,14,9650,24,0.1
2008,10,13,23,30,0,0,14,9650,23,0.2
2008,10,14,0,30,0,0,13,9640,22,0.2
2008,10,14,1,30,0,0,13,9640,22,0.30000000000000004
2008,10,14,2,30,0,0,12,9640,21,0.30000000000000004
2008,10,14,3,30,0,0,12,9640,20,0.30000000000000004
2008,10,14,4,30,0,0,12,9640,20,0.30000000000000004
2008,10,14,5,30,0,0,12,9650,19,0.30000000000000004
2008,10,14,6,30,0,0,12,9660,19,0.30000000000000004
2008,10,14,7,30,102,215,13,9660,21,0.30000000000000004
2008,10,14,8,30,176,437,14,9670,23,0.2
2008,10,14,9,30,215,564,17,9670,26,0.2
2008,10,14,10,30,297,562,19,9670,29,0.2
2008,10,14,11,30,257,672,17,9660,31,0.2
2008,10,14,12,30,259,676,17,9660,32,0.2
2008,10,14,13,30,250,652,17,9650,32,0.30000000000000004
2008,10,14,14,30,230,596,17,9640,32,0.2
2008,10,14,15,30,196,494,18,9650,31,0.2
2008,10,14,16,30,137,318,15,9650,30,0.1
2008,10,14,17,30,36,51,18,9650,28,0.1
2008,10,14,18,30,0,0,18,9660,27,0
2008,10,14,19,30,0,0,18,9670,26,0
2008,10,14,20,30,0,0,17,9670,25,0.1
2008,10,14,21,30,0,0,16,9670,24,0.1
2008,10,14,22,30,0,0,16,9670,23,0.2
2008,10,14,23,30,0,0,16,9660,23,0.2
2008,10,15,0,30,0,0,16,9660,22,0.2
2008,10,15,1,30,0,0,16,9660,21,0.1
2008,10,15,2,30,0,0,16,9650,21,0.1
2008,10,15,3,30,0,0,16,9660,21,0.1
2008,10,15,4,30,0,0,16,9660,20,0.1
2008,10,15,5,30,0,0,16,9670,20,0.1
2008,10,15,6,30,0,0,18,9670,21,0
2008,10,15,7,30,98,201,22,9680,23,0
2008,10,15,8,30,171,418,19,9690,24,0
2008,10,15,9,30,214,545,20,9690,28,0
2008,10,15,10,30,240,616,20,9680,30,0
2008,10,15,11,30,252,650,20,9670,32,0
2008,10,15,12,30,254,654,20,9670,32,0
2008,10,15,13,30,246,631,20,9660,31,0.1
2008,10,15,14,30,226,574,20,9650,30,0.1
2008,10,15,15,30,191,473,20,9650,29,0.1
2008,10,15,16,30,132,299,21,9660,29,0.1
2008,10,15,17,30,33,43,20,9660,27,0.1
2008,10,15,18,30,0,0,20,9670,26,0.1
2008,10,15,19,30,0,0,20,9680,25,0.1
2008,10,15,20,30,0,0,19,9680,24,0.1
2008,10,15,21,30,0,0,19,9680,24,0.2
2008,10,15,22,30,0,0,20,9680,23,0.2
2008,10,15,23,30,0,0,20,9680,22,0.2
2008,10,16,0,30,0,0,20,9680,22,0.2
2008,10,16,1,30,0,0,20,9670,21,0.2
2008,10,16,2,30,0,0,20,9670,20,0.1
2008,10,16,3,30,0,0,20,9670,21,0.1
2008,10,16,4,30,0,0,20,9670,21,0
2008,10,16,5,30,0,0,20,9680,21,0
2008,10,16,6,30,0,0,20,9690,21,0
2008,10,16,7,30,96,196,20,9690,21,0
2008,10,16,8,30,170,413,21,9700,23,0
2008,10,16,9,30,532,0,22,9700,25,0
2008,10,16,10,30,239,612,22,9700,27,0
2008,10,16,11,30,252,647,22,9690,28,0.1
2008,10,16,12,30,254,652,21,9680,29,0.1
2008,10,16,13,30,245,629,21,9670,29,0.2
2008,10,16,14,30,225,573,20,9670,29,0.2
2008,10,16,15,30,190,470,20,9670,28,0.2
2008,10,16,16,30,131,295,21,9670,27,0.2
2008,10,16,17,30,31,39,21,9680,25,0.2
2008,10,16,18,30,0,0,21,9680,25,0.2
2008,10,16,19,30,0,0,21,9690,24,0.2
2008,10,16,20,30,0,0,20,9690,23,0.1
2008,10,16,21,30,0,0,20,9680,23,0.1
2008,10,16,22,30,0,0,20,9680,22,0.1
2008,10,16,23,30,0,0,20,9680,22,0.1
2008,10,17,0,30,0,0,20,9670,22,0.1
2008,10,17,1,30,0,0,20,9670,21,0
2008,10,17,2,30,0,0,20,9670,21,0
2008,10,17,3,30,0,0,20,9670,21,0
2008,10,17,4,30,0,0,20,9670,21,0
2008,10,17,5,30,0,0,19,9670,20,0
2008,10,17,6,30,0,0,20,9680,21,0
2008,10,17,7,30,95,193,20,9690,21,0
2008,10,17,8,30,170,411,20,9690,23,0
2008,10,17,9,30,213,540,21,9690,26,0
2008,10,17,10,30,239,614,19,9690,29,0
2008,10,17,11,30,252,649,18,9680,31,0
2008,10,17,12,30,254,655,18,9670,32,0
2008,10,17,13,30,245,631,18,9660,31,0
2008,10,17,14,30,225,575,18,9660,31,0
2008,10,17,15,30,190,471,18,9650,30,0
2008,10,17,16,30,131,294,17,9660,28,0.1
2008,10,17,17,30,29,37,18,9660,26,0.1
2008,10,17,18,30,0,0,20,9660,26,0.1
2008,10,17,19,30,0,0,19,9670,25,0.1
2008,10,17,20,30,0,0,20,9670,25,0.1
2008,10,17,21,30,0,0,19,9670,24,0
2008,10,17,22,30,0,0,19,9670,24,0
2008,10,17,23,30,0,0,19,9670,23,0
2008,10,18,0,30,0,0,19,9670,23,0
2008,10,18,1,30,0,0,18,9670,22,0
2008,10,18,2,30,0,0,18,9660,22,0
2008,10,18,3,30,0,0,18,9660,22,0
2008,10,18,4,30,0,0,18,9670,21,0
2008,10,18,5,30,0,0,17,9670,21,0
2008,10,18,6,30,0,0,18,9680,21,0
2008,10,18,7,30,97,200,20,9680,23,0
2008,10,18,8,30,172,424,18,9690,24,0
2008,10,18,9,30,535,0,19,9690,27,0
2008,10,18,10,30,276,569,18,9690,30,0.1
2008,10,18,11,30,630,182,18,9680,31,0.1
2008,10,18,12,30,257,668,17,9670,31,0.1
2008,10,18,13,30,248,644,16,9670,31,0.2
2008,10,18,14,30,228,587,15,9660,31,0.2
2008,10,18,15,30,192,484,15,9660,30,0.2
2008,10,18,16,30,132,303,16,9660,28,0.2
2008,10,18,17,30,29,36,15,9670,26,0.2
2008,10,18,18,30,0,0,14,9670,24,0.2
2008,10,18,19,30,0,0,14,9680,24,0.2
2008,10,18,20,30,0,0,13,9680,23,0.2
2008,10,18,21,30,0,0,13,9680,22,0.1
2008,10,18,22,30,0,0,13,9680,22,0.1
2008,10,18,23,30,0,0,13,9680,22,0.1
2008,10,19,0,30,0,0,13,9670,21,0.1
2008,10,19,1,30,0,0,13,9670,21,0
2008,10,19,2,30,0,0,13,9660,21,0
2008,10,19,3,30,0,0,14,9670,20,0
2008,10,19,4,30,0,0,13,9670,20,0
2008,10,19,5,30,0,0,13,9670,20,0
2008,10,19,6,30,0,0,14,9680,20,0
2008,10,19,7,30,98,206,15,9690,21,0
2008,10,19,8,30,174,435,12,9690,23,0
2008,10,19,9,30,531,0,15,9690,26,0
2008,10,19,10,30,285,543,15,9690,29,0
2008,10,19,11,30,341,539,13,9680,31,0.1
2008,10,19,12,30,656,167,13,9670,31,0.1
2008,10,19,13,30,322,548,13,9660,31,0.1
2008,10,19,14,30,247,556,12,9660,30,0.1
2008,10,19,15,30,193,491,13,9660,29,0.1
2008,10,19,16,30,132,305,13,9660,28,0.1
2008,10,19,17,30,27,34,14,9660,25,0.1
2008,10,19,18,30,0,0,14,9670,25,0.1
2008,10,19,19,30,0,0,13,9670,24,0.1
2008,10,19,20,30,0,0,13,9670,23,0.1
2008,10,19,21,30,0,0,12,9670,22,0.1
2008,10,19,22,30,0,0,13,9670,22,0.1
2008,10,19,23,30,0,0,12,9660,21,0
2008,10,20,0,30,0,0,14,9660,21,0
2008,10,20,1,30,0,0,13,9660,21,0
2008,10,20,2,30,0,0,14,9650,20,0
2008,10,20,3,30,0,0,13,9660,20,0
2008,10,20,4,30,0,0,13,9660,19,0
2008,10,20,5,30,0,0,12,9660,19,0
2008,10,20,6,30,0,0,14,9670,19,0.1
2008,10,20,7,30,97,202,14,9680,21,0
2008,10,20,8,30,173,432,12,9680,23,0
2008,10,20,9,30,526,0,15,9680,25,0
2008,10,20,10,30,286,546,15,9680,29,0
2008,10,20,11,30,335,542,13,9670,31,0
2008,10,20,12,30,346,544,13,9660,31,0.1
2008,10,20,13,30,317,551,12,9650,31,0.1
2008,10,20,14,30,243,559,12,9640,30,0.1
2008,10,20,15,30,192,487,13,9640,30,0.1
2008,10,20,16,30,131,300,12,9640,28,0.1
2008,10,20,17,30,25,30,13,9640,26,0.1
2008,10,20,18,30,0,0,13,9650,24,0.2
2008,10,20,19,30,0,0,13,9660,24,0.2
2008,10,20,20,30,0,0,13,9660,23,0.2
2008,10,20,21,30,0,0,13,9660,22,0.2
2008,10,20,22,30,0,0,13,9660,21,0.2
2008,10,20,23,30,0,0,13,9660,20,0.1
2008,10,21,0,30,0,0,13,9650,20,0.1
2008,10,21,1,30,0,0,14,9650,20,0.1
2008,10,21,2,30,0,0,14,9650,19,0.1
2008,10,21,3,30,0,0,14,9650,19,0.1
2008,10,21,4,30,0,0,14,9660,18,0.1
2008,10,21,5,30,0,0,13,9660,18,0.1
2008,10,21,6,30,0,0,13,9670,18,0.1
2008,10,21,7,30,94,195,14,9680,20,0.1
2008,10,21,8,30,171,422,15,9680,22,0.1
2008,10,21,9,30,522,0,17,9690,25,0
2008,10,21,10,30,271,562,15,9690,29,0
2008,10,21,11,30,317,561,15,9680,31,0
2008,10,21,12,30,326,563,15,9670,31,0
2008,10,21,13,30,302,568,15,9660,31,0
2008,10,21,14,30,231,573,15,9650,31,0
2008,10,21,15,30,190,476,14,9650,30,0.1
2008,10,21,16,30,128,290,14,9650,27,0.1
2008,10,21,17,30,23,26,15,9650,26,0.1
2008,10,21,18,30,0,0,15,9650,25,0.1
2008,10,21,19,30,0,0,14,9660,24,0.1
2008,10,21,20,30,0,0,14,9660,24,0.1
2008,10,21,21,30,0,0,14,9660,23,0.1
2008,10,21,22,30,0,0,13,9660,22,0
2008,10,21,23,30,0,0,14,9660,22,0
2008,10,22,0,30,0,0,14,9650,21,0
2008,10,22,1,30,0,0,14,9650,21,0
2008,10,22,2,30,0,0,14,9650,21,0
2008,10,22,3,30,0,0,14,9650,20,0
2008,10,22,4,30,0,0,13,9650,20,0
2008,10,22,5,30,0,0,14,9650,20,0
2008,10,22,6,30,0,0,15,9660,20,0
2008,10,22,7,30,93,192,15,9670,21,0
2008,10,22,8,30,170,420,12,9670,23,0
2008,10,22,9,30,518,0,14,9680,26,0
2008,10,22,10,30,268,562,14,9680,30,0
2008,10,22,11,30,313,561,14,9670,31,0
2008,10,22,12,30,627,183,14,9660,32,0.1
2008,10,22,13,30,298,570,14,9660,32,0.1
2008,10,22,14,30,228,576,14,9650,31,0.1
2008,10,22,15,30,188,471,14,9650,30,0.1
2008,10,22,16,30,126,284,14,9650,28,0.1
2008,10,22,17,30,21,23,15,9650,26,0.2
2008,10,22,18,30,0,0,15,9660,25,0.2
2008,10,22,19,30,0,0,14,9660,24,0.2
2008,10,22,20,30,0,0,14,9670,23,0.2
2008,10,22,21,30,0,0,14,9670,22,0.2
2008,10,22,22,30,0,0,14,9660,22,0.2
2008,10,22,23,30,0,0,14,9660,21,0.2
2008,10,23,0,30,0,0,14,9660,21,0.1
2008,10,23,1,30,0,0,14,9660,20,0.1
2008,10,23,2,30,0,0,14,9660,20,0.1
2008,10,23,3,30,0,0,14,9660,20,0.1
2008,10,23,4,30,0,0,14,9660,19,0.1
2008,10,23,5,30,0,0,14,9660,19,0.1
2008,10,23,6,30,0,0,15,9670,19,0.1
2008,10,23,7,30,91,185,15,9670,21,0.1
2008,10,23,8,30,169,413,16,9680,23,0.1
2008,10,23,9,30,213,546,18,9680,26,0.1
2008,10,23,10,30,252,574,17,9680,29,0
2008,10,23,11,30,301,573,16,9670,31,0
2008,10,23,12,30,254,658,16,9670,32,0
2008,10,23,13,30,244,633,16,9660,32,0
2008,10,23,14,30,223,572,16,9650,32,0
2008,10,23,15,30,186,464,16,9650,31,0
2008,10,23,16,30,124,276,14,9650,29,0.1
2008,10,23,17,30,8,0,18,9650,27,0
2008,10,23,18,30,0,0,17,9660,26,0
2008,10,23,19,30,0,0,16,9660,26,0
2008,10,23,20,30,0,0,17,9670,25,0
2008,10,23,21,30,0,0,16,9670,24,0
2008,10,23,22,30,0,0,16,9670,24,0
2008,10,23,23,30,0,0,15,9660,23,0.1
2008,10,24,0,30,0,0,16,9660,22,0.1
2008,10,24,1,30,0,0,15,9660,22,0.1
2008,10,24,2,30,0,0,15,9650,21,0.1
2008,10,24,3,30,0,0,15,9650,21,0.1
2008,10,24,4,30,0,0,15,9660,20,0
2008,10,24,5,30,0,0,15,9670,20,0
2008,10,24,6,30,0,0,17,9670,20,0
2008,10,24,7,30,90,181,19,9680,22,0
2008,10,24,8,30,168,410,15,9680,24,0
2008,10,24,9,30,213,545,18,9680,27,0
2008,10,24,10,30,258,570,16,9680,30,0
2008,10,24,11,30,307,567,16,9670,32,0
2008,10,24,12,30,318,567,15,9660,32,0
2008,10,24,13,30,288,571,15,9650,32,0.1
2008,10,24,14,30,224,574,14,9650,31,0.1
2008,10,24,15,30,187,468,14,9650,30,0.1
2008,10,24,16,30,124,278,12,9650,29,0.1
2008,10,24,17,30,6,0,15,9650,26,0.1
2008,10,24,18,30,0,0,15,9660,25,0.1
2008,10,24,19,30,0,0,14,9660,24,0.2
2008,10,24,20,30,0,0,14,9660,23,0.2
2008,10,24,21,30,0,0,14,9660,23,0.2
2008,10,24,22,30,0,0,14,9660,22,0.2
2008,10,24,23,30,0,0,14,9660,21,0.2
2008,10,25,0,30,0,0,14,9660,20,0.2
2008,10,25,1,30,0,0,14,9660,20,0.2
2008,10,25,2,30,0,0,14,9660,19,0.1
2008,10,25,3,30,0,0,15,9660,19,0.1
2008,10,25,4,30,0,0,15,9660,19,0.1
2008,10,25,5,30,0,0,15,9660,19,0.1
2008,10,25,6,30,0,0,16,9670,19,0
2008,10,25,7,30,89,177,19,9670,21,0
2008,10,25,8,30,167,406,17,9680,23,0
2008,10,25,9,30,510,0,17,9680,26,0
2008,10,25,10,30,250,577,17,9670,29,0
2008,10,25,11,30,297,577,18,9670,31,0
2008,10,25,12,30,306,578,18,9660,31,0
2008,10,25,13,30,276,582,18,9650,32,0
2008,10,25,14,30,222,569,18,9640,31,0
2008,10,25,15,30,185,459,18,9640,30,0
2008,10,25,16,30,122,270,18,9640,27,0
2008,10,25,17,30,7,0,19,9640,26,0
2008,10,25,18,30,0,0,19,9640,26,0
2008,10,25,19,30,0,0,18,9650,25,0.1
2008,10,25,20,30,0,0,16,9650,24,0.1
2008,10,25,21,30,0,0,15,9650,23,0.2
2008,10,25,22,30,0,0,15,9650,22,0.2
2008,10,25,23,30,0,0,15,9650,21,0.2
2008,10,26,0,30,0,0,15,9650,21,0.2
2008,10,26,1,30,0,0,14,9650,20,0.2
2008,10,26,2,30,0,0,14,9650,19,0.1
2008,10,26,3,30,0,0,15,9650,19,0.1
2008,10,26,4,30,0,0,15,9650,19,0.1
2008,10,26,5,30,0,0,15,9650,19,0.1
2008,10,26,6,30,0,0,16,9660,19,0
2008,10,26,7,30,87,173,17,9670,21,0
2008,10,26,8,30,165,402,16,9670,23,0
2008,10,26,9,30,506,0,18,9670,26,0
2008,10,26,10,30,246,578,17,9670,29,0
2008,10,26,11,30,294,576,18,9660,31,0
2008,10,26,12,30,302,578,18,9650,31,0
2008,10,26,13,30,271,582,18,9640,31,0
2008,10,26,14,30,566,0,17,9630,31,0
2008,10,26,15,30,184,456,17,9630,30,0
2008,10,26,16,30,120,265,15,9640,28,0.1
2008,10,26,17,30,3,0,17,9640,26,0.1
2008,10,26,18,30,0,0,16,9640,25,0.1
2008,10,26,19,30,0,0,15,9650,24,0.2
2008,10,26,20,30,0,0,15,9650,23,0.2
2008,10,26,21,30,0,0,15,9650,23,0.2
2008,10,26,22,30,0,0,15,9650,22,0.2
2008,10,26,23,30,0,0,15,9650,21,0.2
2008,10,27,0,30,0,0,15,9650,21,0.1
2008,10,27,1,30,0,0,16,9650,20,0.1
2008,10,27,2,30,0,0,16,9650,20,0
2008,10,27,3,30,0,0,16,9650,20,0
2008,10,27,4,30,0,0,15,9640,19,0.1
2008,10,27,5,30,0,0,15,9650,19,0.1
2008,10,27,6,30,0,0,15,9650,18,0.1
2008,10,27,7,30,88,175,16,9650,20,0.2
2008,10,27,8,30,167,410,17,9650,23,0.1
2008,10,27,9,30,213,548,18,9650,26,0.1
2008,10,27,10,30,258,555,17,9650,29,0.2
2008,10,27,11,30,303,551,15,9640,30,0.2
2008,10,27,12,30,328,550,14,9630,31,0.30000000000000004
2008,10,27,13,30,298,554,12,9630,30,0.30000000000000004
2008,10,27,14,30,228,558,11,9620,30,0.30000000000000004
2008,10,27,15,30,186,469,12,9620,29,0.30000000000000004
2008,10,27,16,30,122,273,13,9620,27,0.30000000000000004
2008,10,27,17,30,4,0,12,9630,24,0.30000000000000004
2008,10,27,18,30,0,0,12,9630,23,0.30000000000000004
2008,10,27,19,30,0,0,11,9640,22,0.2
2008,10,27,20,30,0,0,10,9640,22,0.2
2008,10,27,21,30,0,0,10,9640,21,0.2
2008,10,27,22,30,0,0,9,9640,21,0.2
2008,10,27,23,30,0,0,9,9640,20,0.2
2008,10,28,0,30,0,0,8,9640,20,0.2
2008,10,28,1,30,0,0,8,9630,20,0.2
2008,10,28,2,30,0,0,8,9630,19,0.2
2008,10,28,3,30,0,0,8,9630,19,0.1
2008,10,28,4,30,0,0,7,9640,19,0.1
2008,10,28,5,30,0,0,7,9640,19,0.1
2008,10,28,6,30,0,0,10,9650,19,0.1
2008,10,28,7,30,87,175,12,9660,21,0.1
2008,10,28,8,30,167,412,8,9670,23,0
2008,10,28,9,30,213,551,11,9670,25,0
2008,10,28,10,30,264,550,13,9670,28,0
2008,10,28,11,30,308,548,11,9660,31,0
2008,10,28,12,30,323,551,11,9660,32,0
2008,10,28,13,30,289,557,11,9650,32,0.1
2008,10,28,14,30,220,563,12,9650,31,0
2008,10,28,15,30,184,462,11,9650,30,0
2008,10,28,16,30,119,265,11,9650,27,0
2008,10,28,17,30,3,0,14,9650,26,0
2008,10,28,18,30,0,0,13,9660,25,0
2008,10,28,19,30,0,0,12,9660,24,0.1
2008,10,28,20,30,0,0,13,9660,23,0.1
2008,10,28,21,30,0,0,12,9660,23,0.1
2008,10,28,22,30,0,0,13,9660,22,0.1
2008,10,28,23,30,0,0,12,9650,21,0
2008,10,29,0,30,0,0,13,9650,21,0
2008,10,29,1,30,0,0,13,9650,21,0
2008,10,29,2,30,0,0,13,9650,20,0.1
2008,10,29,3,30,0,0,13,9650,20,0.1
2008,10,29,4,30,0,0,13,9650,19,0.1
2008,10,29,5,30,0,0,12,9660,19,0.1
2008,10,29,6,30,0,0,14,9660,19,0.1
2008,10,29,7,30,84,165,14,9670,21,0.1
2008,10,29,8,30,164,398,14,9680,23,0.1
2008,10,29,9,30,497,0,16,9680,26,0.1
2008,10,29,10,30,246,573,16,9680,29,0.1
2008,10,29,11,30,287,572,16,9670,31,0.1
2008,10,29,12,30,300,576,16,9660,31,0.1
2008,10,29,13,30,267,583,16,9650,31,0.1
2008,10,29,14,30,556,0,16,9650,31,0.1
2008,10,29,15,30,181,446,16,9650,30,0.1
2008,10,29,16,30,116,252,16,9650,28,0.1
2008,10,29,17,30,3,0,17,9650,26,0.1
2008,10,29,18,30,0,0,18,9660,26,0
2008,10,29,19,30,0,0,18,9660,25,0
2008,10,29,20,30,0,0,18,9670,24,0
2008,10,29,21,30,0,0,17,9670,24,0.1
2008,10,29,22,30,0,0,16,9670,23,0.1
2008,10,29,23,30,0,0,15,9660,22,0.2
2008,10,30,0,30,0,0,15,9660,21,0.2
2008,10,30,1,30,0,0,15,9660,21,0.2
2008,10,30,2,30,0,0,14,9660,20,0.30000000000000004
2008,10,30,3,30,0,0,14,9660,19,0.30000000000000004
2008,10,30,4,30,0,0,14,9660,19,0.30000000000000004
2008,10,30,5,30,0,0,14,9660,18,0.30000000000000004
2008,10,30,6,30,0,0,14,9670,18,0.30000000000000004
2008,10,30,7,30,82,159,15,9680,20,0.2
2008,10,30,8,30,162,391,16,9680,23,0.2
2008,10,30,9,30,208,529,18,9690,26,0.2
2008,10,30,10,30,239,579,16,9690,29,0.2
2008,10,30,11,30,286,578,15,9680,31,0.2
2008,10,30,12,30,294,579,14,9670,32,0.2
2008,10,30,13,30,264,582,14,9670,32,0.2
2008,10,30,14,30,550,0,14,9670,31,0.2
2008,10,30,15,30,180,446,14,9670,30,0.2
2008,10,30,16,30,115,250,15,9670,28,0.1
2008,10,30,17,30,2,0,16,9680,26,0.1
2008,10,30,18,30,0,0,16,9680,25,0.1
2008,10,30,19,30,0,0,15,9690,25,0.1
2008,10,30,20,30,0,0,15,9690,24,0.1
2008,10,30,21,30,0,0,14,9690,23,0.1
2008,10,30,22,30,0,0,14,9690,23,0.1
2008,10,30,23,30,0,0,13,9680,22,0.2
2008,10,31,0,30,0,0,12,9680,21,0.2
2008,10,31,1,30,0,0,12,9670,21,0.2
2008,10,31,2,30,0,0,11,9670,20,0.2
2008,10,31,3,30,0,0,11,9670,20,0.2
2008,10,31,4,30,0,0,10,9670,19,0.2
2008,10,31,5,30,0,0,10,9680,19,0.2
2008,10,31,6,30,0,0,10,9680,19,0.2
2008,10,31,7,30,82,161,11,9690,21,0.2
2008,10,31,8,30,163,398,11,9690,23,0.2
2008,10,31,9,30,210,538,13,9700,26,0.1
2008,10,31,10,30,248,561,13,9700,29,0.2
2008,10,31,11,30,291,558,11,9690,31,0.2
2008,10,31,12,30,306,558,11,9680,31,0.2
2008,10,31,13,30,281,563,11,9670,31,0.2
2008,10,31,14,30,544,0,11,9670,31,0.2
2008,10,31,15,30,182,454,12,9670,29,0.2
2008,10,31,16,30,116,255,13,9670,27,0.2
2008,10,31,17,30,2,0,13,9670,25,0.2
2008,10,31,18,30,0,0,12,9680,24,0.2
2008,10,31,19,30,0,0,12,9680,23,0.2
2008,10,31,20,30,0,0,11,9680,22,0.2
2008,10,31,21,30,0,0,11,9680,22,0.2
2008,10,31,22,30,0,0,10,9680,21,0.2
2008,10,31,23,30,0,0,9,9670,21,0.2
2003,11,1,0,30,0,0,9,9670,20,0.2
2003,11,1,1,30,0,0,8,9660,20,0.30000000000000004
2003,11,1,2,30,0,0,8,9660,19,0.30000000000000004
2003,11,1,3,30,0,0,7,9660,19,0.30000000000000004
2003,11,1,4,30,0,0,7,9650,18,0.30000000000000004
2003,11,1,5,30,0,0,11,9670,18,0
2003,11,1,6,30,0,0,12,9680,18,0
2003,11,1,7,30,85,155,16,9680,20,0
2003,11,1,8,30,142,492,10,9690,22,0
2003,11,1,9,30,179,627,13,9690,25,0
2003,11,1,10,30,200,700,13,9690,28,0
2003,11,1,11,30,211,734,13,9680,30,0
2003,11,1,12,30,212,737,13,9670,30,0
2003,11,1,13,30,204,712,13,9660,30,0
2003,11,1,14,30,187,653,13,9660,30,0
2003,11,1,15,30,156,542,13,9650,28,0
2003,11,1,16,30,109,314,15,9660,25,0
2003,11,1,17,30,2,0,16,9660,25,0
2003,11,1,18,30,0,0,15,9670,24,0
2003,11,1,19,30,0,0,14,9670,23,0.1
2003,11,1,20,30,0,0,15,9680,22,0.1
2003,11,1,21,30,0,0,14,9680,22,0
2003,11,1,22,30,0,0,14,9680,21,0
2003,11,1,23,30,0,0,14,9680,21,0
2003,11,2,0,30,0,0,14,9680,20,0
2003,11,2,1,30,0,0,13,9680,20,0.1
2003,11,2,2,30,0,0,12,9680,19,0.1
2003,11,2,3,30,0,0,11,9680,19,0.1
2003,11,2,4,30,0,0,11,9680,18,0.1
2003,11,2,5,30,0,0,11,9690,18,0.1
2003,11,2,6,30,0,0,11,9700,17,0.2
2003,11,2,7,30,85,167,12,9710,20,0.2
2003,11,2,8,30,140,484,13,9710,22,0.1
2003,11,2,9,30,177,620,15,9710,25,0.1
2003,11,2,10,30,199,694,13,9710,28,0.1
2003,11,2,11,30,210,729,13,9710,29,0.1
2003,11,2,12,30,211,733,13,9700,30,0.1
2003,11,2,13,30,204,709,12,9690,30,0.1
2003,11,2,14,30,186,651,11,9680,29,0.1
2003,11,2,15,30,156,542,11,9690,28,0.1
2003,11,2,16,30,108,302,11,9690,26,0.1
2003,11,2,17,30,2,0,13,9690,24,0.1
2003,11,2,18,30,0,0,12,9700,23,0.1
2003,11,2,19,30,0,0,12,9700,23,0.1
2003,11,2,20,30,0,0,11,9710,22,0.1
2003,11,2,21,30,0,0,12,9710,21,0.1
2003,11,2,22,30,0,0,11,9700,21,0.1
2003,11,2,23,30,0,0,12,9700,20,0
2003,11,3,0,30,0,0,12,9700,20,0
2003,11,3,1,30,0,0,13,9690,19,0
2003,11,3,2,30,0,0,12,9700,19,0
2003,11,3,3,30,0,0,12,9700,19,0
2003,11,3,4,30,0,0,12,9700,18,0
2003,11,3,5,30,0,0,12,9700,18,0
2003,11,3,6,30,0,0,12,9710,18,0
2003,11,3,7,30,83,160,14,9720,20,0
2003,11,3,8,30,150,471,10,9720,22,0
2003,11,3,9,30,175,633,13,9720,24,0
2003,11,3,10,30,201,707,13,9710,28,0
2003,11,3,11,30,211,740,11,9710,29,0.1
2003,11,3,12,30,213,743,11,9700,30,0.1
2003,11,3,13,30,205,717,11,9700,30,0
