What is your age?,How many traffic lights do you have to pass during your travel journey ?,How many junctions during your travel journey?,How many road blocks during your travel journey?,How many toll booth are there from your house to work/school/university/ hospital?,Departure_Lat,Departure_Lon,Destination_Lat,Destination_Lon,Departure_hour,Departure_minute,Destination_hour,Destination_minute,Travel_Time_Minutes,Mode_of_Transportation_Bus,Mode_of_Transportation_Cabs Services,Mode_of_Transportation_Car,Mode_of_Transportation_College Bus,Mode_of_Transportation_College Bus ,Mode_of_Transportation_Cycle,Mode_of_Transportation_Institution Provided Transport ,Mode_of_Transportation_Magic,Mode_of_Transportation_Public Transport,Mode_of_Transportation_Railway ,Mode_of_Transportation_Train,Mode_of_Transportation_Two Wheeler,Mode_of_Transportation_Uber,Mode_of_Transportation_Udke,Mode_of_Transportation_University Bus,Mode_of_Transportation_University Bus ,Mode_of_Transportation_Walk,Mode_of_Transportation_Walking
19.0,3,3,3,0.0,26.8509563,75.82288989999999,26.8970473,75.8270245,8,0,17,0,40.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,1.0,25.391009,82.90174189999999,26.8548759,75.8240721,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,3,2,0.0,28.5304919,77.2171629,26.8824899,75.7647661,8,0,21,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8509563,75.82288989999999,26.8548759,75.8240721,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8504593,75.76277019999999,26.8539113,75.8283917,9,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8970473,75.8270245,26.8550079,75.82409539999999,7,0,16,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8736687,75.7765434,26.8993471,75.833912,9,0,17,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,2,0.0,26.8878376,75.7682482,26.8539113,75.8283917,8,0,17,0,12.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8550938,75.8126406,26.8548759,75.8240721,6,0,17,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.9047751,75.74886409999999,26.9124336,75.7872709,8,0,20,0,17.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8548759,75.8240721,26.9195875,75.78796080000001,8,0,17,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,5,0,0.0,26.8548945,75.83060770000002,26.9556924,75.6882696,7,0,15,0,40.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,2,0.0,26.9047751,75.74886409999999,26.8225942,75.8659493,9,0,21,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,2,0.0,26.8437601,75.8175392,26.8437601,75.8175392,8,0,16,0,40.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,0,1,0.0,26.8225088,75.8596568,26.8225942,75.8659493,0,0,21,0,50.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9556924,75.6882696,26.8174731,75.8054552,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,27.0177194,75.769024,26.8510363,75.36453689999999,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,17,6,7,0.0,26.9047751,75.74886409999999,26.8223653,75.8641324,7,0,17,0,31.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.888214,75.7611853,26.8437601,75.8175392,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,2,2,0.0,26.8176736,75.86171709999999,26.9854865,75.8513454,8,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8437601,75.8175392,27.0319414,75.8882508,7,0,15,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,2,0,0.0,26.8437601,75.8175392,26.9195875,75.78796080000001,5,0,16,0,90.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,2,0,0.0,26.8521453,75.8255004,26.8225942,75.8659493,8,0,15,0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,8,1,0,0.0,26.9175077,75.8340127,30.7333148,76.7794179,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8176736,75.86171709999999,26.9401659,75.8170373,7,0,23,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,1,1.0,26.8437601,75.8175392,26.8437601,75.8175392,5,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8504593,75.76277019999999,26.9013363,75.828819,9,0,17,0,360.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8176736,75.86171709999999,26.8218452,75.8608608,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,0,1,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,2,2,0.0,26.9554772,75.782986,26.8225942,75.8659493,9,0,17,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,15,0,0,0.0,26.8770372,75.8159493,26.8228644,75.8662533,7,0,16,0,90.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,3,3,0.0,26.8218452,75.8608608,26.8437601,75.8175392,7,0,19,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4,3,3,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9552004,75.7715806,26.8437601,75.8175392,8,0,17,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8110147,75.8639669,26.923188,75.801301,8,0,15,0,40.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,8,3,0.0,26.8539518,75.7612568,26.8945243,75.8213018,6,0,15,0,90.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8749372,75.7683995,26.8225942,75.8659493,8,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8225942,75.8659493,26.8437601,75.8175392,7,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,7,5,3,0.0,26.8176736,75.86171709999999,26.8176736,75.86171709999999,6,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,3,2,0.0,26.8550079,75.82409539999999,26.9195875,75.78796080000001,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,0,0,0.0,26.8078684,75.7255192,26.8225942,75.8659493,6,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,1,0.0,26.8504593,75.76277019999999,26.8225942,75.8659493,7,0,15,0,37.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,8,3,3,0.0,26.8228644,75.8662533,26.765574,75.85364299999999,14,0,20,0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,1,1,0.0,26.8176736,75.86171709999999,26.9545943,75.7455944,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,1,0.0,26.8975852,75.8888485,26.8228644,75.8662533,6,0,17,0,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8504593,75.76277019999999,26.8176736,75.86171709999999,6,0,17,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.8225942,75.8659493,26.9113378,75.71823839999999,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8176736,75.86171709999999,26.8767803,75.7980575,7,0,15,0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8228644,75.8662533,26.8225942,75.8659493,7,0,15,0,28.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8176736,75.86171709999999,26.8437601,75.8175392,7,0,20,0,15.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19.0,1,2,0,0.0,26.8437601,75.8175392,26.9049958,75.8885464,7,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8437601,75.8175392,29.0188653,77.76809519999999,7,0,15,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,3,2,0.0,27.0464621,75.7583734,26.8437601,75.8175392,9,0,15,0,19.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,1,3,3.0,26.9059167,75.77273199999999,28.6610779,77.2345881,7,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,2,2.0,26.9097881,75.8947146,30.2600712,77.9852853,7,0,19,0,22.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,2,0,2.0,26.9023862,75.74844680000001,25.159114,75.8679195,7,0,18,0,75.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,2,0,0.0,27.2151863,77.5029996,28.2014149,76.8275503,6,0,19,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6,2,2,0.0,26.8437601,75.8175392,18.9696254,72.81930799999999,14,0,20,0,37.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,3.0,26.8550079,75.82409539999999,23.0628666,72.4976646,6,0,15,0,30.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,0,0,0.0,26.8225942,75.8659493,19.0147962,72.8454534,7,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,1,1,1.0,28.2056606,76.7914639,25.2626669,82.9732471,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,4,0,0.0,26.9175077,75.8340127,26.8176736,75.86171709999999,14,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,2,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,19,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,3,0,0.0,26.8539518,75.7612568,26.8437601,75.8175392,7,0,19,0,200.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,89,2,0,3.0,25.2626669,82.9732471,26.8176736,75.86171709999999,6,0,17,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,2,1.0,26.8504593,75.76277019999999,26.8176736,75.86171709999999,5,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,2,0.0,26.5866303,74.8541759,26.8225942,75.8659493,6,0,16,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,8,0,15,0,55.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.8176736,75.86171709999999,26.8437601,75.8175392,8,0,15,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,2,0.0,26.4873983,74.630054,26.8228644,75.8662533,9,0,15,0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,0.0,26.8367114,75.8788318,26.8539518,75.7612568,8,0,15,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,0,2,0.0,26.9047751,75.74886409999999,24.5925909,72.7156274,8,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,3,2.0,26.8225942,75.8659493,26.8437601,75.8175392,14,0,21,0,240.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,2,3,1.0,26.9280172,75.7480083,26.8437601,75.8175392,9,0,16,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,24.5804993,73.6800718,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,3.0,26.8437601,75.8175392,30.136153,78.31024889999999,8,0,21,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,1,2,0.0,26.830421,76.0623979,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.825832,75.84867470000002,27.96359,75.35287790000001,6,0,15,0,30.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,11,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.9545943,75.7455944,26.8176736,75.86171709999999,7,0,15,0,50.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,1,2,0.0,26.8573411,75.78656529999999,26.8760234,75.80883779999999,9,0,20,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,1,0,0.0,26.8437601,75.8175392,27.0460282,75.7235815,14,0,17,0,144.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,3,0,0.0,26.8197154,75.8179443,26.9124336,75.7872709,8,0,16,0,75.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,3,1.0,26.9545943,75.7455944,26.8437601,75.8175392,10,0,18,0,180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8020678,75.8258125,26.9344949,75.7942503,7,0,15,0,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,2,0.0,27.0287811,75.71679619999999,26.8437601,75.8175392,7,0,15,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,8,1,2,0.0,26.8176736,75.86171709999999,26.2933538,75.3726488,9,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,1,1,0.0,27.0913834,78.4069732,26.9195875,75.78796080000001,5,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,0,0,1.0,26.8225942,75.8659493,26.8437601,75.8175392,7,0,15,0,6.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8218452,75.8608608,26.8149341,75.86210990000001,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,1,2,0.0,26.8176736,75.86171709999999,26.9124336,75.7872709,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,2.0,26.4954259,74.4437696,26.8437601,75.8175392,9,0,17,0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,2,2,2.0,29.9201495,73.8896619,26.8159333,75.8666471,8,0,19,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,2,0.0,32.7103768,74.9062622,27.707957,75.12590010000001,7,0,16,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,2.0,26.8553766,75.8766965,28.1923772,75.45777749999999,7,0,15,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,6,9,2,0.0,26.8159333,75.8666471,27.2378056,76.6240881,7,0,16,0,120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,2,1,0.0,26.8437601,75.8175392,26.8216246,75.8666432,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,26.8437601,75.8175392,25.136387,75.8246657,6,0,17,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,20,30,5,3.0,26.8149341,75.86210990000001,26.8437601,75.8175392,7,0,15,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,7,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8225942,75.8659493,26.8437601,75.8175392,6,0,15,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,1,0.0,25.1379627,75.85920519999999,26.8437601,75.8175392,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.2804959,73.0284211,26.8878573,75.8851504,7,0,20,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,2,3,2.0,24.8177628,74.5814773,26.82133,75.8648346,0,0,15,0,200.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,2,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,16,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,3,1,0.0,26.8225942,75.8659493,26.8225942,75.8659493,7,0,15,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,3,1,0.0,26.8225942,75.8659493,26.8437601,75.8175392,6,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,2.0,26.8437601,75.8175392,26.8573411,75.78656529999999,14,0,16,0,300.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,5,0,0.0,26.8895997,75.78376589999999,26.8437601,75.8175392,7,0,17,0,300.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,3.0,26.012373,76.3560109,26.8228644,75.8662533,7,0,15,0,360.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,1.0,26.9556924,75.6882696,26.8437601,75.8175392,10,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,2,0.0,26.8437601,75.8175392,28.0703814,75.17788530000001,8,0,15,0,45.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4,1,3,0.0,26.8228644,75.8662533,26.8260246,75.8541217,6,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,3.0,26.8437601,75.8175392,26.8504593,75.76277019999999,5,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,4,2,0.0,26.8225942,75.8659493,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,1,0.0,26.8504593,75.76277019999999,26.8228644,75.8662533,7,0,15,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,5,0,0,0.0,28.6011096,77.343575,26.8176736,75.86171709999999,7,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8437601,75.8175392,27.5529907,76.6345735,7,0,20,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8228644,75.8662533,26.818989,75.86383289999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,1,0.0,26.8176736,75.86171709999999,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,10,3,2.0,26.8539518,75.7612568,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,1,1,0.0,27.612348,75.17788530000001,26.8225942,75.8659493,8,0,15,0,6.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,3,0,0.0,26.4573487,74.6458987,26.818989,75.86383289999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,1.0,24.4054876,75.8214371,26.8225942,75.8659493,5,0,23,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,5,0,2,1.0,26.9195875,75.78796080000001,26.8437601,75.8175392,7,0,15,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8238496,75.8604146,26.9178916,75.801538,7,0,15,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,3,0.0,26.8437601,75.8175392,26.8708346,75.69726659999999,7,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,1,3.0,26.8366887,75.7650434,26.8225942,75.8659493,7,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,3,2.0,26.9113378,75.71823839999999,26.473874,74.8507131,13,0,15,0,300.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,5,3.0,27.0514156,79.9136731,26.8225942,75.8659493,13,0,16,0,180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,5,15,0.0,26.8176736,75.86171709999999,28.0229348,73.3119159,10,0,17,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,2,0.0,26.9302155,75.80699469999999,26.8437601,75.8175392,7,0,15,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9240603,75.7106768,26.930559,75.793611,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,1,3,0.0,26.9046693,75.82477399999999,26.9195875,75.78796080000001,6,0,15,0,5.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,24.8829177,74.6229699,26.8601096,75.7581138,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,4,0,1,0.0,26.9059167,75.77273199999999,26.8225942,75.8659493,6,0,15,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,3,1,2.0,27.726825,75.4703924,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,0.0,26.8225942,75.8659493,26.8228644,75.8662533,14,0,15,0,45.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,0,0.0,26.8020678,75.8258125,26.8437601,75.8175392,6,0,16,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,1,2.0,26.9880088,75.861032,26.8558113,75.7866626,10,0,15,0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,3,0.0,26.8492122,75.81020409999999,27.2090755,75.8185314,7,0,15,0,37.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,3.0,26.9113378,75.71823839999999,26.853021,75.8046688,9,0,16,0,3600.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,6,2,1,0.0,26.8228644,75.8662533,26.8225942,75.8659493,7,0,15,0,40.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,7,3,3,2.0,26.9545943,75.7455944,26.8228644,75.8662533,8,0,15,0,150.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,2,0,0.0,26.8117252,75.8147843,26.8225942,75.8659493,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8031311,75.8345118,26.8225942,75.8659493,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.5181034,86.0427626,26.8573411,75.78656529999999,7,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4,0,1,0.0,26.8743249,75.8047287,26.8437601,75.8175392,7,0,15,0,60.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8078684,75.7255192,26.8225942,75.8659493,13,0,17,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,1,3,0.0,26.8539518,75.7612568,26.8225942,75.8659493,6,0,15,0,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,2,0.0,26.9556924,75.6882696,26.8228644,75.8662533,7,0,18,0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,1,3,0,0.0,26.8004792,75.8592857,26.8539113,75.8283917,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8435132,75.8245456,27.0298712,75.8935557,8,0,16,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,1,0.0,26.8550079,75.82409539999999,27.2193726,77.4822619,8,0,16,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,12,3,2,0.0,26.8856167,75.7451505,26.8437601,75.8175392,8,0,16,0,1.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
